country,year,Population,Population_density,Net_migration,Migration_percentage,iso3c,iso2c,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude
Palau,2021,18024.0,39.1826087,3.0,0.000166444740346205,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2020,17972.0,39.06956522,7.0,0.000389494769641664,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2019,17916.0,38.94782609,8.0,0.000446528242911364,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2018,17864.0,38.83478261,8.0,0.00044782803403493,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2017,17837.0,38.77608696,8.0,0.000448505914671749,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2016,17816.0,38.73043478,8.0,0.000449034575662326,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2015,17794.0,38.6826087,8.0,0.000449589749353714,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2014,17796.0,38.68695652,-51.0,-0.0028658125421443,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2013,17805.0,38.70652174,-50.0,-0.002808199943836,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2012,17946.0,39.01304348,-339.0,-0.0188900033433634,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2011,18240.0,39.65217391,-364.0,-0.0199561403508771,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2010,18540.0,40.30434783,-356.0,-0.0192017259978425,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2009,18826.0,40.92608696,-347.0,-0.0184319558058004,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2008,19102.0,41.52608696,-342.0,-0.0179038844100094,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2007,19366.0,42.1,-337.0,-0.0174016317257048,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2006,19619.0,42.65,-338.0,-0.0172281971558183,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2005,19831.0,43.11086957,-277.0,-0.0139680298522515,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2004,19907.0,43.27608696,-68.0,-0.00341588385994876,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2003,19880.0,43.2173913,-76.0,-0.00382293762575452,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2002,19851.0,43.15434783,-78.0,-0.00392927308447937,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Palau,2001,19828.0,43.10434783,-78.0,-0.00393383094613677,PLW,PW,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Koror,134.479,7.34194
Panama,2021,4351267.0,58.65822324,5473.0,0.0012577945688003,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2020,4294396.0,57.89156107,5473.0,0.00127445163417626,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2019,4232532.0,57.05758965,10623.0,0.00250984517069215,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2018,4165255.0,56.15064707,11130.0,0.00267210530927878,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2017,4096063.0,55.2625877,11059.0,0.00269990964494442,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2016,4026336.0,54.32185645,10109.0,0.00251071942331688,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2015,3957099.0,53.3877361,8648.0,0.00218543938375057,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2014,3888793.0,52.46617647,7105.0,0.00182704504971079,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2013,3821556.0,51.40645682,5926.0,0.00155067726339742,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2012,3754862.0,50.50930858,5447.0,0.00145065251399385,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2011,3688674.0,49.61896691,5167.0,0.00140077437041061,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2010,3623617.0,48.74383912,4953.0,0.00136686631065038,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2009,3559343.0,47.87924401,4765.0,0.00133873020947967,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2008,3495276.0,47.01743341,4568.0,0.00130690680793161,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2007,3431614.0,46.16107076,4330.0,0.00126179692704365,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2006,3368573.0,45.31306161,4087.0,0.00121327339499544,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2005,3305868.0,44.46957224,3843.0,0.00116247835666759,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2004,3243311.0,43.62807372,3596.0,0.00110874350316697,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2003,3181608.0,42.79806295,3352.0,0.00105355530913927,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2002,3120990.0,41.9826473,3099.0,0.000992954158776542,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Panama,2001,3061024.0,41.17600215,2856.0,0.000933021106662345,PAN,PA,Latin America & Caribbean ,,High income,IBRD,Panama City,-79.5188,8.99427
Papua New Guinea,2021,9949437.0,21.970227,10695.0,0.00107493519482559,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2020,9749640.0,21.52903767,10695.0,0.00109696358019373,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2019,9542486.0,21.0716027,22977.0,0.0024078631082089,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2018,9329227.0,20.60068675,24688.0,0.0026463071377725,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2017,9114796.0,20.12718279,26515.0,0.00290900641111441,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2016,8899169.0,19.65103785,28474.0,0.00319962459416154,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2015,8682174.0,19.1718721,30581.0,0.00352227449023712,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2014,8464153.0,18.69044075,32841.0,0.00388001020302917,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2013,8245627.0,18.20789427,35283.0,0.00427899539962212,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2012,8026545.0,17.72412004,37896.0,0.00472133402354313,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2011,7806637.0,17.23852184,40693.0,0.00521261588056419,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2010,7583269.0,16.74528331,50107.0,0.00660757253896703,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2009,7358890.0,16.2498123,49646.0,0.00674639789424763,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2008,7137988.0,15.76201917,48988.0,0.00686299836872799,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2007,6921066.0,15.28301462,48204.0,0.00696482304893494,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2006,6708217.0,14.81300402,47192.0,0.00703495429560492,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2005,6498818.0,14.35061167,46016.0,0.00708067220839235,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2004,6293166.0,13.8964934,44804.0,0.00711946896045647,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2003,6090980.0,13.45002871,43638.0,0.00716436435516123,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2002,5892596.0,13.01195955,42657.0,0.00723908443748731,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Papua New Guinea,2001,5698489.0,12.58333481,41963.0,0.00736388189921924,PNG,PG,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Port Moresby,147.194,-9.47357
Paraguay,2021,6703799.0,16.8733929,-8230.0,-0.00122766210621768,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2020,6618695.0,16.65918701,-8230.0,-0.00124344753761882,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2019,6530026.0,16.43600805,-16270.0,-0.00249156741489237,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2018,6443328.0,16.21779008,-16470.0,-0.00255613248308948,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2017,6355404.0,15.99648628,-16628.0,-0.00261635609632369,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2016,6266615.0,15.77300529,-16734.0,-0.00267034116504683,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2015,6177950.0,15.5498364,-16833.0,-0.00272469022895944,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2014,6090721.0,15.3302819,-16990.0,-0.0027894891261642,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2013,6005652.0,15.11616411,-17238.0,-0.0028702961809975,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2012,5923322.0,14.90894035,-17761.0,-0.00299848632237112,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2011,5843939.0,14.70913416,-20435.0,-0.00349678530183152,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2010,5768613.0,14.51953939,-26173.0,-0.00453713917019567,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2009,5702574.0,14.35331991,-40108.0,-0.00703331513102679,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2008,5645148.0,14.20877926,-44677.0,-0.0079142300609302,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2007,5590145.0,14.07033728,-45914.0,-0.00821338265823158,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2006,5534675.0,13.93071986,-44565.0,-0.00805196330407838,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2005,5476878.0,13.78524541,-42163.0,-0.00769836392192778,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2004,5416324.0,13.63283161,-40910.0,-0.00755309320491167,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2003,5353254.0,13.47408507,-39940.0,-0.00746088267061492,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2002,5286512.0,13.30609615,-36917.0,-0.00698324339375376,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Paraguay,2001,5211541.0,13.11739492,-27672.0,-0.00530975387126379,PRY,PY,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Asuncion,-57.6362,-25.3005
Peru,2021,33715471.0,26.34021172,68012.0,0.00201723416528868,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2020,33304756.0,26.01934063,79456.0,0.00238572533003995,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2019,32824861.0,25.64442266,136558.0,0.00416020040419973,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2018,32203944.0,25.15933125,326831.0,0.010148787986962,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2017,31605486.0,24.69178594,104242.0,0.00329822487146693,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2016,31132779.0,24.32248359,80725.0,0.00259292625306594,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2015,30711863.0,23.99364297,2462.0,8.01644628331404E-05,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2014,30353951.0,23.71402422,-50381.0,-0.00165978392730488,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2013,30038809.0,23.46781953,-95149.0,-0.00316753570356268,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2012,29749589.0,23.24186641,-118758.0,-0.00399192069510607,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2011,29477721.0,23.02946953,-148270.0,-0.00502990037798376,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2010,29229572.0,22.83560313,-181284.0,-0.00620207507656971,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2009,29009326.0,22.66353594,-219304.0,-0.00755977577693463,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2008,28806185.0,22.50483203,-235263.0,-0.00816710022517733,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2007,28600387.0,22.34405234,-236705.0,-0.00827628661108676,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2006,28381078.0,22.17271719,-231739.0,-0.00816526419468633,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2005,28147267.0,21.99005234,-221582.0,-0.007872238537404,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2004,27893911.0,21.79211797,-194133.0,-0.00695969095190703,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2003,27623341.0,21.58073516,-181202.0,-0.00655974235701611,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2002,27334503.0,21.35508047,-157162.0,-0.00574958322820063,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Peru,2001,27014909.0,21.10539766,-128827.0,-0.0047687371443672,PER,PE,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Lima,-77.0465,-12.0931
Philippines,2021,113880328.0,381.9308717,-80125.0,-0.000703589473328527,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2020,112190977.0,376.2651407,-41937.0,-0.000373800114067996,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2019,110380804.0,370.1941979,-24066.0,-0.000218027040281388,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2018,108568836.0,364.1172351,-15371.0,-0.000141578380742702,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2017,106738501.0,357.9786732,36111.0,0.000338312789309267,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2016,104875266.0,351.7297716,79051.0,0.000753762092960984,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2015,103031365.0,345.5457122,6954.0,6.74940101977684E-05,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2014,101325201.0,339.8235939,-237890.0,-0.00234778710184843,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2013,99700107.0,334.3733675,-199869.0,-0.00200470196085145,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2012,98032317.0,328.7799477,-156051.0,-0.00159183221182051,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2011,96337913.0,323.09727,-103875.0,-0.00107823593811919,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2010,94636700.0,317.3917564,-183268.0,-0.00193654258865746,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2009,92946951.0,311.7246906,-232359.0,-0.00249990986794176,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2008,91252326.0,306.0412718,-190626.0,-0.00208899880535647,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2007,89561377.0,300.3701814,-217909.0,-0.00243306888861255,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2006,87901835.0,294.8044237,-235227.0,-0.00267601922075915,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2005,86261250.0,289.3022437,-223074.0,-0.00258602790940312,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2004,84607501.0,283.7559144,-182951.0,-0.00216234964793488,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2003,82942837.0,278.1729785,-204925.0,-0.00247067748598953,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2002,81285572.0,272.6148573,-195877.0,-0.00240973884024584,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Philippines,2001,79626086.0,267.0492873,-185071.0,-0.00232425087426751,PHL,PH,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Manila,121.035,14.5515
Poland,2021,37747124.0,123.3163149,-2968.0,-7.86285069029365E-05,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2020,37899070.0,123.8005749,-779.0,-2.0554594083707E-05,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2019,37965475.0,124.0255954,-2974.0,-7.83343287552704E-05,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2018,37974750.0,124.0315838,-8736.0,-0.000230047597416704,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2017,37974826.0,124.0237304,-1983.0,-5.22188041098595E-05,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2016,37970087.0,124.008253,-1967.0,-5.18039371360934E-05,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2015,37986412.0,124.0615696,-25426.0,-0.000669344606697784,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2014,38011735.0,124.1442732,-24234.0,-0.000637539959699287,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2013,38040196.0,124.2291107,-27597.0,-0.00072546944815952,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2012,38063164.0,124.3000588,-12077.0,-0.00031728838937299,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2011,38063255.0,124.2962969,-12188.0,-0.000320203829126016,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2010,38042794.0,124.2092007,-8835.0,-0.000232238462821631,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2009,38151603.0,124.5644606,14220.0,0.000372723526191022,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2008,38125759.0,124.4719523,-20946.0,-0.000549392341277717,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2007,38120560.0,124.446853,-29316.0,-0.000769033823217707,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2006,38141267.0,124.5144522,-47251.0,-0.00123884190842427,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2005,38165445.0,124.5893154,-21324.0,-0.000558725307670328,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2004,38182222.0,124.6440832,-17064.0,-0.000446909559113662,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2003,38204570.0,124.7536899,-22621.0,-0.000592101939637064,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2002,38230364.0,124.8175389,-21339.0,-0.000558168894232866,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Poland,2001,38248076.0,124.8753665,-21293.0,-0.000556707741325341,POL,PL,Europe & Central Asia,,High income,IBRD,Warsaw,21.02,52.26
Portugal,2021,10361831.0,113.1135105,27295.0,0.00263418695016353,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2020,10297081.0,112.406676,40535.0,0.00393655250453987,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2019,10286263.0,112.2885828,43656.0,0.00424410692201822,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2018,10283822.0,112.261936,10177.0,0.000989612616787805,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2017,10300300.0,112.4418158,5244.0,0.000509111385105288,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2016,10325452.0,112.7163842,-8128.0,-0.000787181035755141,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
Portugal,2015,10358076.0,113.0725196,-10124.0,-0.000977401594659085,PRT,PT,Europe & Central Asia,,High income,Not classified,Lisbon,-9.13552,38.7072
